No.,X,Y,Z,x,y,Lv [cd/m²],u',v',Tcp,duv,λd/λc,Pe,Δt,ErrCode,Sync Mode,Meas Speed,Averaging Times,Integration Time,Date,Time
37,1464.2429,933.77764,543.09625,0.497852688128036,0.317490839933629,933.77764,0.34250902822241,0.491456275538358,1621.16372044578,-0.032895444264539,625.93754443244,44.6142407443797,+0.13,0,UNIV,FAST,1,----,2024/11/15,15:07:12
38,783.70322,330.27825,1525.7291,0.296889829099711,0.125119114858111,330.27825,0.303906286761314,0.288171180730801,----,----,-561.334072681234,75.1039646091603,+0.14,0,UNIV,FAST,1,----,2024/11/15,15:07:16
39,464.09297,173.12383,2190.6521,0.164114033009097,0.0612205997244073,173.12383,0.192711497573808,0.161749149585869,----,----,459.777661747508,89.5159959434106,+0.11,0,UNIV,FAST,1,----,2024/11/15,15:07:18
40,425.80784,542.23769,2271.0402,0.131459268291735,0.16740455029574,542.23769,0.110797336025465,0.317459175893412,----,----,480.110735927734,83.2430923005054,+0.13,0,UNIV,FAST,1,----,2024/11/15,15:07:21
41,368.7352,1324.7524,1308.7007,0.122822142768327,0.441262261930739,1324.7524,0.0610334053869534,0.493367159142153,----,----,498.398436579493,65.5381488049057,+0.14,0,UNIV,FAST,1,----,2024/11/15,15:07:24
42,169.58913,1109.4127,217.33899,0.113335897633268,0.741417119129317,1109.4127,0.0388458123597454,0.571770634950876,----,----,518.735169461351,81.9137478905183,+0.13,0,UNIV,FAST,1,----,2024/11/15,15:07:27
43,2277.7178,2205.3432,2438.6165,0.329070200106838,0.318613977608752,2205.3432,0.213500772921921,0.46511274353466,5668.80587823752,-0.0104420557127658,-564.868898648069,5.00132827906347,+0.12,0,UNIV,FAST,1,----,2024/11/15,15:07:30
44,756.60546,1349.3223,1918.8449,0.187987129687966,0.335254289865903,1349.3223,0.113124685327983,0.453927118547945,18368.5701330776,0.0751774539258241,491.886046241642,49.0022274002082,+0.14,0,UNIV,FAST,1,----,2024/11/15,15:07:33
45,1779.0088,1180.3309,77.07848,0.585890577166812,0.38872475068635,1180.3309,0.360941426225114,0.538821514847502,----,----,595.653143565698,92.5403250367324,+0.14,0,UNIV,FAST,1,----,2024/11/15,15:07:36
46,1781.1302,1181.2801,77.072784,0.585997734080497,0.388645064754044,1181.2801,0.361072535164456,0.538808196618207,----,----,595.671028379193,92.5485060622531,+0.12,0,UNIV,FAST,1,----,2024/11/15,15:07:39
47,477.58331,1027.2236,2224.5316,0.128061131677746,0.275443915119414,1027.2236,0.0846796480833573,0.409805148215018,----,----,488.030595200608,73.6247071088627,+0.12,0,UNIV,FAST,1,----,2024/11/15,15:07:42
48,833.50331,354.99275,1409.2688,0.320854024486265,0.136653149584909,354.99275,0.321004114289735,0.307613415367615,----,----,-557.188621915922,74.9509043929732,+0.13,0,UNIV,FAST,1,----,2024/11/15,15:07:45
49,1758.6303,1829.3795,2378.7065,0.294740056603663,0.306597365790628,1829.3795,0.193599437758874,0.453122748969537,7992.01044072898,0.0012088028910425,482.167174648108,15.3498332246076,+0.14,0,UNIV,FAST,1,----,2024/11/15,15:07:48
50,1364.8597,1733.4916,233.42457,0.409649314135887,0.520290580050332,1733.4916,0.194510995231977,0.555853577309165,4152.99374299767,0.0472205686192662,567.938691003276,79.3073682105701,+0.15,0,UNIV,FAST,1,----,2024/11/15,15:07:51
51,829.57964,353.30873,1404.4232,0.320633838467317,0.136554381040394,353.30873,0.320843598347758,0.307448359734301,----,----,-557.232552784611,74.9494805451565,+0.16,0,UNIV,FAST,1,----,2024/11/15,15:07:54
