No.,X,Y,Z,x,y,Lv [cd/m²],u',v',Tcp,duv,λd/λc,Pe,Δt,ErrCode,Sync Mode,Meas Speed,Averaging Times,Integration Time,Date,Time
141,985.81546,354.04521,5932.8272,0.13555036,0.04868148,354.04521,0.163654945,0.132243626,----,----,466.4863638,98.46498694,2.39,0,UNIV,FAST,1,----,2024-11-06,9:52:07
142,322.93998,147.67074,-0.156718,0.686443263,0.313889858,147.67074,0.509061745,0.523751906,----,----,617.4162195,100.1496121,2.39,0,UNIV,FAST,1,----,2024-11-06,9:52:10
143,522.86963,3412.9254,677.07011,0.113350296,0.739871055,3412.9254,0.038912704,0.571488258,----,----,518.622713,81.65586992,2.39,0,UNIV,FAST,1,----,2024-11-06,9:52:13
144,1031.8216,370.56623,6209.8359,0.135547987,0.048680418,370.56623,0.163652475,0.132241059,----,----,466.4867455,98.46576841,2.39,0,UNIV,FAST,1,----,2024-11-06,9:52:16
145,99.091386,45.337558,-0.037974,0.686271351,0.313991644,45.337558,0.508786609,0.523769749,----,----,617.3732997,100.1286024,2.41,0,UNIV,FAST,1,----,2024-11-06,9:52:19
146,496.73409,3246.0203,644.32249,0.113226666,0.739905041,3246.0203,0.038868078,0.571482379,----,----,518.6082789,81.66943651,2.42,0,UNIV,FAST,1,----,2024-11-06,9:52:22
147,1081.8971,388.63404,6511.5022,0.135541541,0.048688601,388.63404,0.163639205,0.132258856,----,----,466.4895772,98.46600827,2.4,0,UNIV,FAST,1,----,2024-11-06,9:52:25
148,0.0248208,0.0279785,0.0206424,0.337966033,0.380962042,0.0279785,0.196047,0.497223185,5322.664481,0.016845891,558.5298078,15.80989686,2.4,0,UNIV,FAST,1,----,2024-11-06,9:52:29
149,470.58539,3077.069,610.97096,0.113158881,0.739924552,3077.069,0.038843576,0.571479318,----,----,518.6004323,81.67702071,2.41,0,UNIV,FAST,1,----,2024-11-06,9:52:31
150,1128.6376,405.43824,6792.8977,0.135539953,0.048689748,405.43824,0.163636451,0.132261293,----,----,466.4901338,98.46621542,2.43,0,UNIV,FAST,1,----,2024-11-06,9:52:34
151,0.0247722,0.0279604,0.0207581,0.337079386,0.380461745,0.0279604,0.195652702,0.496875028,5352.079899,0.016976615,557.8359979,15.3982259,2.41,0,UNIV,FAST,1,----,2024-11-06,9:52:38
152,430.24973,2817.1339,559.67046,0.113013821,0.739977377,2817.1339,0.038790706,0.571474801,----,----,518.5844685,81.69509086,2.42,0,UNIV,FAST,1,----,2024-11-06,9:52:40
153,1173.0607,421.44369,7060.4836,0.135535798,0.048693735,421.44369,0.163628662,0.132269882,----,----,466.4917503,98.46658917,2.41,0,UNIV,FAST,1,----,2024-11-06,9:52:43
154,0.0247996,0.0278617,0.0206452,0.338300151,0.380071344,0.0278617,0.196564543,0.496878992,5310.2611,0.016311115,558.8768901,15.63765717,2.43,0,UNIV,FAST,1,----,2024-11-06,9:52:47
155,390.08376,2557.9967,508.54611,0.112850999,0.740026916,2557.9967,0.038731761,0.571467939,----,----,518.5658349,81.71375254,2.41,0,UNIV,FAST,1,----,2024-11-06,9:52:49
156,1200.2207,431.08062,7223.8537,0.135539208,0.048681318,431.08062,0.163640475,0.132242374,----,----,466.4889405,98.46783721,2.43,0,UNIV,FAST,1,----,2024-11-06,9:52:53
157,0.0247836,0.0278857,0.0209422,0.336681089,0.378822602,0.0278857,0.195958179,0.496092969,5363.954695,0.016398345,557.5983286,14.78433911,2.43,0,UNIV,FAST,1,----,2024-11-06,9:52:56
158,338.21777,2221.9786,442.19719,0.112649379,0.740069067,2221.9786,0.038659547,0.571455916,----,----,518.5413489,81.73367119,2.41,0,UNIV,FAST,1,----,2024-11-06,9:52:59
159,1199.5081,430.77145,7219.4132,0.135542344,0.04867643,430.77145,0.163647468,0.132231686,----,----,466.4874158,98.46787467,2.44,0,UNIV,FAST,1,----,2024-11-06,9:53:01
160,0.0246704,0.0278892,0.0208349,0.336134179,0.379990326,0.0278892,0.195210767,0.496530753,5383.819451,0.017145813,557.0504106,14.97889403,2.44,0,UNIV,FAST,1,----,2024-11-06,9:53:05
161,285.39618,1878.7278,374.21501,0.112434226,0.740140622,1878.7278,0.038581444,0.571447973,----,----,518.51721,81.75934368,2.45,0,UNIV,FAST,1,----,2024-11-06,9:53:07
162,1200.3988,430.98869,7224.7487,0.135544302,0.048665545,430.98869,0.163656478,0.132207484,----,----,466.4851935,98.46923004,2.44,0,UNIV,FAST,1,----,2024-11-06,9:53:11
163,0.0246349,0.02771,0.020213,0.339520576,0.381901902,0.02771,0.196715709,0.497860054,5271.883117,0.016649236,559.6612531,16.55183107,2.42,0,UNIV,FAST,1,----,2024-11-06,9:53:14
164,232.68965,1534.3787,305.78118,0.112255929,0.740226764,1534.3787,0.038515668,0.571446326,----,----,518.4992147,81.78507984,2.44,0,UNIV,FAST,1,----,2024-11-06,9:53:16
165,1198.977,430.35048,7215.8762,0.13555109,0.048653541,430.35048,0.163672461,0.132181164,----,----,466.4816627,98.46955303,2.46,0,UNIV,FAST,1,----,2024-11-06,9:53:19
166,0.0246412,0.0278982,0.0209739,0.335193768,0.379498676,0.0278982,0.194778276,0.49617784,5415.698505,0.017306027,556.2203678,14.55587498,2.44,0,UNIV,FAST,1,----,2024-11-06,9:53:23
167,180.36844,1191.6075,237.66789,0.112054876,0.740292652,1191.6075,0.038442752,0.571438726,----,----,518.4766145,81.80890733,2.45,0,UNIV,FAST,1,----,2024-11-06,9:53:25
168,1199.0702,430.26867,7216.2944,0.135555043,0.04864193,430.26867,0.16368451,0.132155492,----,----,466.4788572,98.47052685,2.43,0,UNIV,FAST,1,----,2024-11-06,9:53:28
169,232.78708,106.48131,-0.099279,0.686345167,0.313947546,106.48131,0.508905173,0.523761891,----,----,617.3919166,100.1375055,2.44,0,UNIV,FAST,1,----,2024-11-06,9:53:31
170,128.18718,848.18922,169.25043,0.111892613,0.740371295,848.18922,0.03838291,0.571437274,----,----,518.4602794,81.83237028,2.45,0,UNIV,FAST,1,----,2024-11-06,9:53:34
171,1175.2964,421.57656,7072.9056,0.135562447,0.048625989,421.57656,0.163703635,0.132120404,----,----,466.4745446,98.47136321,2.45,0,UNIV,FAST,1,----,2024-11-06,9:53:37
172,544.20646,248.79022,-0.252331,0.686484187,0.313834113,248.79022,0.509162967,0.523731792,----,----,617.4410724,100.1451415,2.46,0,UNIV,FAST,1,----,2024-11-06,9:53:40
173,102.17821,676.466,134.95789,0.111841041,0.740438316,676.466,0.038362233,0.571444534,----,----,518.4582144,81.84681212,2.49,0,UNIV,FAST,1,----,2024-11-06,9:53:43
174,1127.5488,404.30285,6785.3097,0.135568946,0.048610678,404.30285,0.163721207,0.132086646,----,----,466.4705454,98.47232186,2.46,0,UNIV,FAST,1,----,2024-11-06,9:53:46
175,764.40545,349.33574,-0.381647,0.686575558,0.31376723,349.33574,0.509323793,0.523715862,----,----,617.4697955,100.1524656,2.46,0,UNIV,FAST,1,----,2024-11-06,9:53:49
176,76.230853,504.7934,100.70701,0.111819506,0.740458048,504.7934,0.038353926,0.571446049,----,----,518.4567387,81.85147086,2.48,0,UNIV,FAST,1,----,2024-11-06,9:53:52
177,1106.1543,396.48527,6656.1687,0.135577926,0.048595978,396.48527,0.163741659,0.132054453,----,----,466.4660667,98.47254856,2.46,0,UNIV,FAST,1,----,2024-11-06,9:53:55
178,985.67814,450.30239,-0.499336,0.686653468,0.313694385,450.30239,0.509478907,0.523694308,----,----,617.5016191,100.1539569,2.47,0,UNIV,FAST,1,----,2024-11-06,9:53:58
179,50.295541,332.96322,66.331953,0.111869617,0.740591853,332.96322,0.038366161,0.571475541,----,----,518.4735303,81.87049985,2.48,0,UNIV,FAST,1,----,2024-11-06,9:54:01
180,1059.3547,379.60181,6374.3376,0.13558362,0.048584093,379.60181,0.163756151,0.132028296,----,----,466.462811,98.47312813,2.48,0,UNIV,FAST,1,----,2024-11-06,9:54:04
181,1114.849,509.22775,-0.579229,0.686695844,0.313660935,509.22775,0.5095563,0.52368569,----,----,617.5160567,100.1566229,2.49,0,UNIV,FAST,1,----,2024-11-06,9:54:07
182,24.399029,161.0974,31.932801,0.112215956,0.740918781,161.0974,0.038474284,0.571569503,----,----,518.5451221,81.90265316,2.5,0,UNIV,FAST,1,----,2024-11-06,9:54:10
183,1010.556,361.98652,6080.4792,0.135590105,0.048569095,361.98652,0.163773526,0.131995228,----,----,466.4588663,98.47403694,2.48,0,UNIV,FAST,1,----,2024-11-06,9:54:13
184,1203.4301,549.62241,-0.618143,0.686719071,0.313633663,549.62241,0.509608865,0.523676463,----,----,617.528118,100.155398,2.49,0,UNIV,FAST,1,----,2024-11-06,9:54:16
185,11.447717,75.034839,14.712373,0.113125402,0.741488133,75.034839,0.038769436,0.571763024,----,----,518.7116034,81.93903211,2.48,0,UNIV,FAST,1,----,2024-11-06,9:54:19
186,965.02517,345.55253,5806.2255,0.135598125,0.048554459,345.55253,0.163792692,0.13196309,----,----,466.4546224,98.47449574,2.51,0,UNIV,FAST,1,----,2024-11-06,9:54:22
187,1311.8205,599.03897,-0.679788,0.68675241,0.313603467,599.03897,0.509674174,0.523667725,----,----,617.5412734,100.1563294,2.5,0,UNIV,FAST,1,----,2024-11-06,9:54:25
188,6.4136443,41.565861,8.0096796,0.114551485,0.742390893,41.565861,0.039231345,0.572067969,----,----,518.9732897,81.99773417,2.51,0,UNIV,FAST,1,----,2024-11-06,9:54:28
189,917.4975,328.42476,5520.1289,0.135603098,0.048540094,328.42476,0.163807719,0.131931312,----,----,466.4511336,98.47567959,2.5,0,UNIV,FAST,1,----,2024-11-06,9:54:31
190,1421.5968,649.06517,-0.733552,0.686785489,0.313568897,649.06517,0.509744214,0.523656732,----,----,617.556463,100.1558681,2.52,0,UNIV,FAST,1,----,2024-11-06,9:54:34
191,3.6186943,22.969679,4.2859335,0.117207305,0.743973918,22.969679,0.040093928,0.572616889,----,----,519.4778523,82.18191607,2.51,0,UNIV,FAST,1,----,2024-11-06,9:54:37
192,893.81494,319.91882,5377.4978,0.135606667,0.048537032,319.91882,0.1638142,0.131924739,----,----,466.4498046,98.47529701,2.52,0,UNIV,FAST,1,----,2024-11-06,9:54:40
